LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,DEFAULT_PAYMENT_NEXT_MONTH,TOTAL_BILL_AMT,TOTAL_PAY_AMT
20000.0,2,2,1,28,0,0,0,0,0,0,0,286453.0,16644.0
50000.0,1,2,2,25,1,2,0,0,0,0,1,105797.0,8500.0
20000.0,2,1,2,26,0,0,0,0,0,0,0,105601.0,6467.0
50000.0,2,1,2,33,1,-2,-1,0,0,-1,0,48157.0,29492.0
330000.0,2,2,1,31,-1,0,-1,-1,-1,-1,0,8596.0,7417.0
20000.0,2,1,2,25,1,2,0,0,0,0,0,105412.0,8002.0
80000.0,1,2,1,40,0,0,0,-1,-1,-1,0,60198.0,24100.0
130000.0,2,2,2,39,2,2,2,2,0,0,1,313412.0,11900.0
370000.0,2,1,1,42,0,0,0,0,0,0,0,1011129.0,319195.0
100000.0,2,3,1,40,-2,-1,2,2,-2,-1,0,22858.0,14991.0
210000.0,2,1,2,38,-2,-2,-2,-2,-2,-2,0,0.0,0.0
380000.0,2,1,1,35,-1,-1,-1,-1,-1,-1,0,131050.0,184580.0
180000.0,1,1,1,44,-2,-2,-2,-2,-2,-2,0,90134.0,92194.0
80000.0,2,2,2,25,0,0,0,0,0,0,0,264734.0,10978.0
200000.0,1,1,1,57,-2,-2,-2,-1,2,2,1,469636.0,9522.0
140000.0,2,2,2,29,-1,-1,-1,-2,-2,-2,1,792.0,1667.0
420000.0,1,1,1,43,-2,-2,-2,-2,-2,-2,0,19262.0,18958.0
200000.0,1,1,1,38,-2,-2,-2,-2,-2,-2,0,10034.0,9243.0
50000.0,1,1,2,48,0,0,-1,0,0,0,0,239032.0,55111.0
500000.0,2,1,2,29,-1,0,0,0,0,0,0,188992.0,118014.0
220000.0,2,0,1,35,-2,-2,-2,-2,-2,-2,0,11843.0,14263.0
200000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,0,0.0,0.0
20000.0,1,2,1,46,3,2,2,2,0,0,1,48398.0,10500.0
220000.0,2,3,1,45,-1,-1,2,-1,0,0,0,39769.0,22756.0
40000.0,2,3,1,43,-1,-1,-1,2,0,0,0,4430.0,2840.0
30000.0,2,3,2,36,2,2,2,2,2,2,1,160931.0,6369.0
90000.0,1,1,2,27,-1,-1,-1,-1,-1,-1,0,17059.0,19627.0
30000.0,1,2,1,38,0,0,0,0,0,0,0,133167.0,26278.0
20000.0,2,1,2,22,0,-1,-1,0,-1,-1,0,47812.0,32725.0
130000.0,2,2,2,23,0,0,0,0,0,0,0,635962.0,45000.0
220000.0,1,2,2,30,-2,-2,-2,-2,-2,-2,0,106768.0,106301.0
280000.0,1,2,1,47,0,0,0,0,0,0,0,1119160.0,57161.0
100000.0,2,2,2,29,0,0,0,0,-1,0,0,307199.0,89293.0
250000.0,2,1,2,26,0,0,0,0,0,0,0,245633.0,14557.0
30000.0,1,2,1,62,0,0,0,-2,-2,-2,0,14178.0,1000.0
60000.0,2,3,1,32,0,0,0,0,0,0,1,275653.0,11938.0
170000.0,1,2,1,40,-1,-1,-1,-1,-1,-1,0,18876.0,23682.0
290000.0,2,1,2,37,1,-2,-1,-1,-1,-1,0,5514.0,5514.0
20000.0,1,1,2,41,-2,-2,0,0,0,0,1,114119.0,40846.0
360000.0,2,2,2,53,-1,-1,-1,-1,-1,-1,0,69920.0,67980.0
310000.0,1,2,1,34,-1,0,0,-1,-1,-1,0,206300.0,77000.0
200000.0,2,1,1,38,-1,-1,-1,-1,-1,-1,0,40743.0,42336.0
50000.0,2,2,2,24,0,0,0,0,0,0,0,206662.0,9980.0
500000.0,2,2,1,44,0,0,0,0,0,0,0,1059550.0,36360.0
140000.0,2,1,2,28,0,0,0,0,0,0,0,622744.0,25600.0
190000.0,2,2,2,28,0,0,0,0,0,2,0,1140979.0,47770.0
80000.0,2,2,2,56,0,0,2,0,0,2,1,399356.0,24735.0
200000.0,2,2,2,26,-1,-1,-1,-1,-1,0,0,132447.0,177076.0
30000.0,2,3,2,47,-1,-1,-1,-1,0,0,0,21001.0,12781.0
80000.0,2,2,2,61,1,-2,-2,-2,-2,-2,1,0.0,0.0
10000.0,1,2,2,23,2,2,7,7,7,7,1,14400.0,0.0
20000.0,2,1,2,24,-2,2,2,2,2,0,1,114703.0,7787.0
80000.0,2,2,1,46,0,0,0,0,0,0,0,226453.0,11500.0
50000.0,1,3,1,41,-2,-2,-2,-2,-2,-2,0,44220.0,6120.0
70000.0,1,2,2,25,0,-1,-1,-1,-2,-2,0,59637.0,33472.0
400000.0,2,1,2,29,-1,-1,-2,-2,-2,-2,0,1253.0,95.0
240000.0,1,2,1,39,2,0,0,0,0,0,0,1437747.0,62261.0
200000.0,1,2,2,27,0,0,0,0,0,0,0,748983.0,26491.0
50000.0,2,2,2,35,0,-1,0,0,0,-2,0,8678.0,4050.0
30000.0,2,2,2,42,-1,-1,2,-1,-1,-1,0,4514.0,2842.0
310000.0,2,3,1,31,0,0,0,0,0,0,0,789327.0,30022.0
290000.0,1,1,2,37,2,0,0,0,0,0,1,846898.0,46835.0
370000.0,2,1,2,35,0,0,-2,-1,-1,0,0,354963.0,176354.0
90000.0,2,2,2,23,2,2,2,2,2,2,1,117388.0,6430.0
60000.0,2,1,2,30,1,2,2,2,2,2,0,259477.0,9106.0
30000.0,2,3,2,41,0,0,0,0,0,0,0,63840.0,4858.0
350000.0,1,1,1,39,-1,-1,2,0,-1,0,0,166302.0,89048.0
80000.0,2,2,1,41,-1,-1,-1,-1,0,0,0,183198.0,68389.0
250000.0,2,2,2,31,-2,-2,-2,-2,-1,2,0,7880.0,41289.0
50000.0,1,1,2,25,-1,-1,-1,-1,-1,-2,0,22687.0,21628.0
90000.0,2,3,1,40,0,0,0,0,0,0,0,455630.0,17254.0
100000.0,2,1,1,26,0,0,0,0,0,0,0,474632.0,61652.0
110000.0,2,2,1,31,0,0,0,0,0,0,0,385922.0,14312.0
150000.0,1,2,1,36,-1,-1,-1,0,0,-1,0,63761.0,44426.0
20000.0,1,2,1,27,0,0,0,0,0,0,0,113200.0,6251.0
200000.0,2,3,1,34,-2,-2,-2,-1,-1,-1,0,7062.0,6200.0
380000.0,1,1,1,53,1,-1,-1,-1,-1,-1,0,17485.0,21004.0
330000.0,2,2,1,45,0,0,0,0,0,0,0,269187.0,10135.0
290000.0,2,2,2,25,0,0,0,0,0,0,0,389010.0,17500.0
50000.0,2,1,2,31,1,2,0,0,2,2,1,48447.0,36341.0
150000.0,2,3,2,26,0,0,0,0,0,0,0,74834.0,24623.0
60000.0,2,2,2,23,2,2,-2,-2,-1,-1,0,29461.0,27945.0
500000.0,2,1,2,25,1,-1,-1,-1,-1,0,0,18313.0,20839.0
130000.0,1,2,1,50,0,0,2,0,0,2,0,704128.0,28595.0
130000.0,2,1,2,29,-1,3,2,2,2,2,0,269.0,0.0
180000.0,1,2,2,29,0,0,0,0,0,0,0,965208.0,35600.0
110000.0,1,2,1,55,0,0,0,0,0,0,0,552582.0,21389.0
180000.0,2,2,1,40,0,0,0,-2,-2,-2,0,22196.0,1000.0
100000.0,2,2,2,25,0,0,0,0,0,0,0,518535.0,17900.0
500000.0,2,1,1,40,0,-1,0,0,0,-1,0,29742.0,14676.0
280000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,0,17207.0,14706.0
100000.0,1,1,2,26,-1,0,0,0,0,0,0,106756.0,49400.0
80000.0,2,2,1,55,0,0,0,0,0,0,0,210820.0,9650.0
180000.0,2,2,2,28,-1,-1,-1,-1,-1,-1,0,45613.0,42108.0
20000.0,1,2,2,23,0,0,0,0,0,0,0,113143.0,15135.0
500000.0,2,1,2,32,0,0,0,0,0,0,1,1867416.0,71024.0
100000.0,2,1,1,30,1,-1,-1,-1,-2,-1,1,5428.0,5435.0
200000.0,2,1,2,40,0,0,0,0,0,0,0,823199.0,30341.0
20000.0,1,2,2,35,-1,2,2,2,2,2,0,77739.0,4582.0
210000.0,1,3,2,37,-1,-1,-1,-1,-1,-1,0,186231.0,137011.0
30000.0,2,2,2,29,2,2,0,0,0,0,0,212301.0,17706.0
180000.0,2,1,1,47,-1,-1,-1,-1,-1,-1,0,60826.0,58858.0
30000.0,2,2,2,27,2,-1,0,0,-1,-1,1,38421.0,35102.0
360000.0,2,1,1,33,-1,-1,-1,-1,-1,-1,0,78969.0,88173.0
50000.0,2,1,2,26,1,-2,-2,-2,-1,-1,0,695.0,4777.0
80000.0,2,2,1,30,1,2,2,2,0,0,1,366519.0,12800.0
420000.0,2,1,2,31,0,0,0,0,-1,0,0,744804.0,264487.0
110000.0,1,1,1,52,0,0,0,0,0,0,0,415874.0,19191.0
160000.0,2,1,2,27,0,0,0,0,0,0,0,747215.0,30900.0
200000.0,1,3,2,40,-1,-1,-1,-1,-1,-1,1,1896.0,1896.0
110000.0,1,2,2,42,0,0,2,2,0,0,0,392345.0,63950.0
400000.0,2,3,1,37,0,0,0,0,0,0,0,495405.0,22000.0
230000.0,2,2,2,23,1,-1,-1,-1,-1,-1,0,13195.0,13604.0
50000.0,2,3,1,57,2,0,0,0,0,0,1,184849.0,9992.0
90000.0,2,3,1,54,0,0,0,0,0,0,0,112632.0,7688.0
170000.0,2,2,2,28,0,0,-1,-1,-2,-2,0,46228.0,4308.0
120000.0,2,1,2,33,-1,-1,-1,-1,-1,-2,0,31548.0,29102.0
200000.0,1,1,2,33,-2,-2,-2,-2,-2,-2,0,79955.0,75096.0
250000.0,1,2,1,52,2,2,2,2,0,0,1,195832.0,13000.0
50000.0,2,2,1,39,0,0,0,0,0,0,0,201862.0,8374.0
50000.0,1,3,1,24,1,-2,-2,-2,-2,-2,0,0.0,0.0
30000.0,2,1,1,23,0,0,0,0,0,0,1,171797.0,5208.0
410000.0,1,1,2,33,-1,-1,-1,0,0,0,0,93354.0,64527.0
360000.0,1,1,1,34,1,-2,-2,-2,-1,-1,1,24704.0,25749.0
500000.0,1,1,1,39,0,0,0,0,0,0,0,433628.0,20398.0
20000.0,2,1,2,49,0,0,0,0,0,0,0,125055.0,7451.0
240000.0,2,1,1,40,1,-1,-1,-1,-1,-1,0,26365.0,31097.0
10000.0,1,3,1,43,0,0,0,-2,-2,-2,0,19202.0,2000.0
50000.0,1,2,1,35,0,0,2,2,0,0,1,47179.0,5200.0
290000.0,2,1,1,29,0,0,0,0,0,0,0,711015.0,22966.0
30000.0,2,2,2,26,0,0,-1,0,0,0,0,130362.0,39496.0
110000.0,1,1,2,26,0,0,0,0,0,0,0,333614.0,18000.0
110000.0,2,2,2,29,0,0,0,0,0,0,0,669153.0,29645.0
50000.0,1,1,2,25,0,0,0,2,2,2,0,280623.0,15900.0
50000.0,1,2,1,44,1,2,2,2,0,0,1,191180.0,13056.0
90000.0,2,3,2,42,0,0,0,0,0,0,0,422859.0,18968.0
330000.0,2,2,2,33,0,0,0,0,0,0,0,897206.0,34300.0
210000.0,1,2,2,37,0,0,0,0,0,0,0,103486.0,20088.0
50000.0,1,3,2,52,0,0,0,0,-2,-2,1,102114.0,2357.0
50000.0,2,3,1,37,0,0,0,0,0,0,0,253514.0,10304.0
10000.0,1,3,2,31,0,0,0,0,0,0,0,34554.0,4918.0
300000.0,2,1,2,31,0,0,0,-1,-1,-1,0,17752.0,5020.0
280000.0,2,2,1,39,0,0,2,0,0,0,0,1095440.0,40200.0
370000.0,2,2,1,36,0,0,0,0,0,0,0,870697.0,55204.0
130000.0,2,1,2,27,1,-1,0,0,-1,-1,0,7271.0,8005.0
150000.0,1,2,2,34,0,0,0,0,0,0,0,858882.0,21000.0
80000.0,2,2,2,28,0,0,0,0,0,0,0,473773.0,17624.0
30000.0,1,3,1,54,0,0,0,0,0,2,1,96203.0,7020.0
180000.0,1,2,1,45,0,0,0,0,0,0,0,732666.0,31062.0
80000.0,2,2,1,37,2,2,2,2,2,-2,1,13069.0,3427.0
50000.0,2,3,1,44,0,0,0,0,0,0,0,286500.0,11011.0
110000.0,1,2,1,56,0,0,0,0,0,0,0,410386.0,13086.0
70000.0,1,2,1,30,0,0,0,0,0,0,0,333931.0,12782.0
80000.0,1,1,2,30,-1,0,-1,0,0,0,0,15748.0,7008.0
260000.0,2,1,2,35,1,-1,-1,-1,-1,-1,0,24175.0,24946.0
60000.0,2,2,2,25,0,0,0,0,0,0,0,236414.0,12525.0
160000.0,2,1,1,33,-2,-2,-2,-2,-2,-2,0,68180.0,55935.0
20000.0,1,2,2,26,0,0,0,2,0,0,0,77352.0,22740.0
180000.0,2,1,2,28,0,0,0,0,0,0,0,1019328.0,42789.0
110000.0,2,2,1,40,0,0,0,0,0,0,0,131472.0,6845.0
150000.0,2,2,2,27,0,0,0,0,0,0,0,714458.0,27592.0
30000.0,1,2,1,23,2,2,2,2,2,2,1,173959.0,7000.0
330000.0,2,1,2,35,-1,-1,-1,-1,-1,0,0,1553.0,1540.0
240000.0,2,2,2,28,2,2,2,2,0,0,0,1546461.0,45775.0
180000.0,2,2,1,36,0,0,0,0,-2,-1,0,103797.0,45113.0
150000.0,2,1,1,33,-1,2,-1,-1,-1,-1,0,20036.0,15047.0
120000.0,1,1,2,36,0,0,2,0,0,2,0,169802.0,11000.0
160000.0,2,2,1,42,0,0,0,0,0,0,0,241798.0,14000.0
120000.0,2,2,1,29,-1,-1,-1,-1,-1,-1,0,7765.0,8715.0
60000.0,1,3,1,50,0,0,0,0,0,0,0,291577.0,10506.0
300000.0,2,1,2,36,-2,-2,-2,-2,-2,-2,0,1598.0,2419.0
330000.0,1,2,1,52,0,0,0,0,0,0,0,648189.0,28500.0
80000.0,2,2,2,23,2,2,2,0,0,2,0,139855.0,8058.0
240000.0,2,1,1,38,-1,-1,-1,0,0,-1,0,158322.0,149984.0
80000.0,2,3,0,41,0,0,0,0,0,0,0,278469.0,13782.0
160000.0,2,1,2,29,0,0,0,0,0,2,1,830245.0,32393.0
300000.0,1,1,2,29,-2,-2,-1,-1,-1,-2,0,3700.0,3700.0
180000.0,2,1,1,37,-2,-2,-2,-2,-1,-1,0,20360.0,13437.0
280000.0,2,1,2,46,-1,-1,-1,-1,-1,-1,0,19197.0,25855.0
70000.0,1,3,2,38,0,0,0,0,0,0,1,320055.0,10783.0
310000.0,2,2,1,50,-1,-1,-1,0,-1,-1,0,35479.0,30353.0
250000.0,2,1,2,29,2,2,2,2,2,2,1,753854.0,25080.0
110000.0,2,2,1,38,-2,-2,-2,-2,-2,-2,0,14321.0,17765.0
360000.0,2,2,2,54,0,0,0,0,0,0,0,1088330.0,38954.0
100000.0,2,3,1,55,-2,-2,-2,-2,-2,-2,1,2340.0,2340.0
500000.0,2,1,1,49,-1,-1,-1,-1,-1,-1,0,177312.0,220986.0
80000.0,2,2,1,23,0,0,0,0,0,0,0,231998.0,13543.0
170000.0,1,1,1,44,1,2,0,0,0,0,1,351838.0,16057.0
20000.0,1,2,2,36,0,0,0,0,0,0,0,86269.0,9400.0
150000.0,2,1,1,40,-1,-1,-1,-2,-2,-2,0,1397.0,176.0
50000.0,2,3,2,25,0,0,2,2,2,0,1,270557.0,13300.0
180000.0,1,2,1,49,-1,-1,-1,-1,-1,-1,0,67016.0,40206.0
60000.0,1,2,1,46,-1,0,-1,0,0,0,0,25295.0,21988.0
160000.0,2,2,2,25,0,0,0,0,0,0,0,830805.0,40000.0
500000.0,1,1,1,46,0,0,0,0,0,0,0,93420.0,12719.0
150000.0,1,1,1,54,1,2,2,2,2,2,1,154015.0,6701.0
300000.0,2,2,2,28,-2,-2,-2,-2,-2,-2,1,0.0,0.0
280000.0,1,1,2,25,0,0,0,0,0,0,0,49655.0,107547.0
30000.0,1,3,1,33,3,2,2,0,0,2,1,135102.0,10200.0
170000.0,2,1,2,34,-1,-1,-1,-1,-1,-1,1,2256.0,2256.0
80000.0,2,2,1,26,2,2,2,2,2,2,1,173649.0,7800.0
150000.0,2,2,1,35,2,2,2,-1,-1,-1,1,19223.0,14454.0
340000.0,1,1,1,38,-1,-1,-1,-1,-1,-1,0,40419.0,45354.0
280000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,0,55671.0,52800.0
150000.0,1,5,1,42,2,0,0,0,0,0,0,877637.0,26832.0
180000.0,2,3,1,47,-1,0,0,0,0,0,0,69894.0,27158.0
100000.0,1,2,1,44,0,0,0,2,0,0,0,43842.0,7500.0
450000.0,1,1,1,37,-2,-2,-2,-2,-2,-2,0,120712.0,140573.0
500000.0,2,2,1,42,0,0,0,0,0,0,0,477917.0,194925.0
160000.0,1,2,1,41,-1,-1,-1,-1,0,-1,1,131262.0,131262.0
290000.0,1,2,2,43,0,0,0,0,-1,-1,0,299131.0,12440.0
300000.0,2,2,1,50,-1,-1,-1,0,0,0,0,454087.0,147846.0
200000.0,2,3,2,47,0,0,0,0,0,0,0,1196650.0,43749.0
50000.0,1,2,2,25,0,0,4,3,2,2,0,287309.0,29308.0
200000.0,2,3,1,28,-1,-1,2,-1,0,-1,1,10615.0,14238.0
130000.0,2,2,2,24,1,-2,-2,-2,-2,-2,0,0.0,0.0
180000.0,2,2,2,26,1,-2,-1,-1,-2,-2,0,1000.0,1000.0
230000.0,2,2,2,33,0,0,0,0,0,0,0,1197703.0,47150.0
110000.0,2,2,1,33,1,2,0,0,0,0,0,54664.0,7900.0
250000.0,1,2,2,30,0,0,0,-1,2,-1,0,32213.0,13330.0
330000.0,2,2,1,45,0,0,0,0,0,0,0,810389.0,35700.0
240000.0,1,1,2,44,0,0,0,0,0,0,1,1306045.0,51436.0
240000.0,1,1,1,50,0,0,0,0,0,0,0,337768.0,14600.0
40000.0,1,1,1,46,-1,2,2,-1,0,0,1,3120.0,1170.0
100000.0,2,1,2,28,2,0,0,0,0,0,1,500780.0,19423.0
420000.0,2,2,2,29,0,0,-1,0,-1,0,0,978880.0,194314.0
180000.0,2,1,2,25,0,-1,-1,0,-1,0,0,218114.0,112601.0
210000.0,2,1,1,30,0,0,0,0,0,0,0,654130.0,19316.0
370000.0,2,1,1,36,-2,-2,-2,-2,-2,-2,0,41858.0,61392.0
50000.0,2,2,1,36,0,0,0,-1,-1,-1,0,55606.0,24757.0
220000.0,1,1,2,51,-1,-1,-1,-1,-1,-1,1,115980.0,129565.0
180000.0,2,1,2,29,-1,-1,-1,-1,-2,-2,0,4387.0,3701.0
380000.0,1,1,2,34,-2,-2,-2,-2,-2,-2,0,65661.0,30861.0
50000.0,2,2,2,25,2,2,2,2,2,2,1,214584.0,9800.0
50000.0,1,2,2,24,0,0,0,0,0,0,0,245007.0,8544.0
20000.0,2,2,2,39,0,0,0,0,0,0,0,109465.0,18000.0
360000.0,2,2,1,27,-1,-1,-1,-1,-1,-1,0,47556.0,59593.0
170000.0,1,2,1,37,-1,-1,-1,-1,-2,-1,0,6390.0,6950.0
470000.0,2,3,3,33,0,0,0,0,0,0,0,614823.0,21926.0
70000.0,2,3,2,30,-1,2,0,0,0,0,0,293068.0,7489.0
150000.0,2,2,1,35,-2,-2,-2,-2,-2,-2,1,17367.0,17387.0
20000.0,2,3,1,61,1,-2,-2,-2,-2,-2,1,0.0,0.0
50000.0,1,1,1,41,1,2,0,0,0,0,1,156990.0,4206.0
50000.0,1,2,1,34,1,2,2,2,2,2,1,101712.0,5500.0
50000.0,1,3,2,44,0,0,0,0,0,-2,0,137508.0,6000.0
170000.0,2,1,2,25,0,0,0,0,0,0,0,892927.0,108568.0
90000.0,2,1,2,26,0,0,0,0,0,0,0,195569.0,8657.0
140000.0,2,3,1,39,0,0,0,0,0,0,0,774919.0,36428.0
120000.0,1,2,1,44,0,0,0,0,0,0,0,421362.0,14449.0
260000.0,2,1,2,33,0,0,0,0,0,0,0,1094482.0,233864.0
130000.0,1,1,1,29,1,2,0,0,0,0,0,375418.0,11667.0
60000.0,1,3,1,31,2,0,0,-2,-2,-2,1,70689.0,1027.0
60000.0,2,3,2,28,0,0,0,0,0,0,0,245573.0,10485.0
50000.0,1,1,2,30,-1,-1,-1,-1,-1,-1,0,25219.0,26329.0
500000.0,1,3,1,48,0,0,0,0,2,-1,0,217514.0,117783.0
30000.0,2,3,1,32,0,-1,-1,-1,0,-1,0,141993.0,103084.0
60000.0,2,1,2,22,0,0,0,0,0,0,0,287250.0,10290.0
50000.0,1,2,1,47,1,-1,-1,-1,-2,-2,0,-2839.0,1061.0
160000.0,1,1,1,41,0,0,0,0,-2,-2,0,299382.0,8769.0
290000.0,2,2,2,25,0,0,0,0,0,0,0,406415.0,17010.0
110000.0,2,2,1,43,1,2,2,2,2,2,0,608471.0,24700.0
270000.0,2,2,2,25,0,0,0,0,0,0,0,802193.0,27140.0
380000.0,2,1,2,32,-1,-1,-1,-1,-1,-1,0,189465.0,156448.0
120000.0,1,1,1,37,-1,-1,-1,-1,-1,-1,0,96240.0,64190.0
10000.0,2,3,1,53,1,4,3,2,2,2,1,25232.0,1800.0
200000.0,2,3,1,48,-2,-2,-2,-2,-2,-2,0,0.0,0.0
160000.0,2,1,1,32,0,0,0,0,0,0,0,476639.0,15351.0
100000.0,1,2,2,35,2,2,2,0,0,2,0,163033.0,10080.0
420000.0,2,3,2,25,2,2,2,0,0,0,0,380268.0,13717.0
80000.0,2,3,1,45,0,0,-2,-2,-2,-2,0,80250.0,0.0
460000.0,2,1,1,40,3,2,2,3,3,3,1,15900.0,200.0
180000.0,2,1,2,43,-2,-1,-1,-1,0,-1,0,62721.0,74084.0
250000.0,1,1,1,32,-1,-1,0,0,0,0,0,40031.0,10473.0
70000.0,2,1,2,30,1,-2,-2,-2,-2,-1,0,325.0,500.0
30000.0,1,2,1,42,0,0,0,2,0,0,0,174590.0,10816.0
80000.0,2,1,1,39,0,0,0,0,0,0,0,174052.0,11712.0
550000.0,1,1,1,44,-2,-2,-2,-2,-2,-2,0,26320.0,5300.0
500000.0,1,1,1,43,-1,-1,-1,0,0,-1,0,243501.0,175589.0
100000.0,1,1,2,25,0,0,0,0,0,0,0,128494.0,10500.0
120000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,0,3491.0,3491.0
10000.0,1,1,2,24,0,0,2,0,0,0,1,56453.0,4915.0
50000.0,2,2,1,34,0,0,0,0,0,0,0,344319.0,12638.0
500000.0,2,2,2,48,-1,0,0,0,0,0,0,212862.0,153014.0
60000.0,2,2,1,36,-1,2,2,2,2,2,0,18234.0,3100.0
60000.0,1,1,2,27,-2,-2,-2,-2,-1,-1,0,39517.0,18281.0
20000.0,2,1,2,22,-1,-1,-1,-1,-1,-1,0,20925.0,28088.0
360000.0,2,3,2,27,1,-2,-2,-2,-2,-2,0,0.0,0.0
240000.0,2,2,1,35,2,2,2,2,2,2,1,205590.0,7400.0
200000.0,1,1,1,52,-1,-1,-1,-1,-1,-1,0,6222.0,6150.0
110000.0,2,2,1,29,0,0,0,0,0,0,0,492343.0,17315.0
150000.0,2,2,2,27,0,0,0,0,0,0,0,872159.0,29741.0
540000.0,2,1,2,37,0,0,-1,-1,-1,0,0,36372.0,27585.0
40000.0,2,2,1,24,2,0,0,2,2,2,1,174810.0,11700.0
50000.0,2,2,2,27,2,2,2,2,2,2,1,260886.0,11400.0
50000.0,1,2,1,53,-1,-1,-1,-1,-1,-1,0,2958.0,2958.0
30000.0,1,3,2,42,0,0,2,0,0,-1,0,176976.0,8635.0
70000.0,1,2,2,29,0,0,0,0,2,2,0,126812.0,7800.0
420000.0,1,1,2,33,1,-1,-1,-2,-2,-2,0,6319.0,6699.0
90000.0,1,2,3,40,0,0,0,0,-1,-1,1,216293.0,16604.0
210000.0,2,2,1,35,0,0,0,0,0,0,0,197814.0,10824.0
60000.0,2,3,1,37,1,-2,-2,-2,-2,-1,0,150.0,649.0
170000.0,2,1,2,31,-1,-1,-1,-1,0,-1,1,1393.0,1393.0
120000.0,2,1,2,29,0,0,0,0,0,-2,0,185681.0,13490.0
80000.0,2,2,2,24,2,2,2,2,2,2,1,150813.0,8600.0
40000.0,2,2,1,48,-1,0,0,0,0,0,0,134493.0,19000.0
100000.0,2,1,2,25,0,0,0,0,2,0,0,89401.0,8125.0
60000.0,2,2,1,40,0,0,0,-1,-1,-1,1,92034.0,14370.0
120000.0,2,1,1,37,-1,-1,-1,-1,-1,-1,0,5041.0,4536.0
50000.0,1,2,2,23,0,0,0,0,-2,-2,0,150555.0,4800.0
130000.0,1,1,2,28,-1,-1,-1,-1,-2,-2,0,36100.0,41010.0
350000.0,1,3,1,35,0,0,0,0,0,0,0,752912.0,24896.0
80000.0,1,2,2,27,1,2,0,0,-2,-2,0,246362.0,3800.0
190000.0,2,1,2,38,0,0,0,0,0,0,0,218669.0,132444.0
60000.0,2,1,2,27,0,0,0,0,0,0,0,291704.0,27032.0
350000.0,2,1,2,32,-2,-1,-1,-1,0,0,0,82528.0,62245.0
250000.0,1,1,1,40,-1,-1,-1,-1,-1,-1,0,2089.0,1693.0
60000.0,2,2,1,35,0,0,0,0,0,0,0,293854.0,10300.0
50000.0,1,2,1,26,0,0,-2,-1,-1,0,0,197548.0,51938.0
50000.0,2,1,2,27,0,0,0,0,0,0,0,272288.0,15423.0
50000.0,1,2,2,25,0,0,0,0,0,2,0,201543.0,15100.0
180000.0,2,1,2,46,-2,-2,-2,-2,-2,-2,1,0.0,0.0
360000.0,2,3,2,29,-1,-1,-1,-1,0,0,0,34641.0,24640.0
50000.0,1,2,1,51,0,-1,-1,0,0,0,0,369890.0,21010.0
10000.0,1,1,2,22,0,-1,-1,-1,-1,-1,0,2901.0,2418.0
50000.0,1,2,2,24,-1,0,0,0,0,0,0,67465.0,9100.0
30000.0,2,3,1,46,0,0,0,0,0,2,0,73514.0,5371.0
250000.0,1,1,2,48,-2,-1,-1,-1,0,-1,0,23888.0,15129.0
310000.0,1,2,2,26,-2,-2,-2,-2,-2,-2,0,6327.0,6267.0
390000.0,2,2,1,44,0,0,0,0,0,0,0,1074019.0,42200.0
350000.0,1,1,2,29,0,0,0,0,-2,-2,0,63482.0,10000.0
180000.0,2,2,1,39,1,-2,-2,-2,-2,-2,1,0.0,0.0
430000.0,2,1,2,38,-1,-1,-1,-1,-1,-1,0,3540.0,3540.0
110000.0,2,2,2,29,2,0,0,0,0,0,1,556707.0,25984.0
110000.0,1,2,1,38,2,2,2,0,0,2,1,576469.0,20131.0
120000.0,1,3,1,42,2,2,-2,-2,-2,-2,1,61650.0,0.0
30000.0,1,2,2,35,0,0,2,2,-2,-2,0,70887.0,3026.0
30000.0,1,2,2,38,4,3,4,4,4,3,1,118061.0,4786.0
100000.0,1,2,2,24,0,0,0,0,0,0,0,531105.0,46239.0
20000.0,2,2,1,40,0,0,0,0,0,0,1,96271.0,4165.0
130000.0,2,2,1,48,2,2,2,2,2,2,1,655656.0,23500.0
20000.0,1,2,2,30,0,0,0,2,2,2,1,112997.0,6132.0
70000.0,2,3,2,24,0,0,0,0,-1,0,0,319418.0,58513.0
440000.0,2,5,1,64,0,0,0,0,0,0,0,846087.0,38888.0
50000.0,1,2,2,24,0,0,0,0,0,0,0,130006.0,14500.0
140000.0,1,3,1,39,0,0,0,0,0,0,0,672089.0,25900.0
120000.0,2,2,2,31,0,0,0,0,0,0,0,179085.0,13483.0
40000.0,1,2,2,26,1,2,2,2,2,2,1,88282.0,12850.0
160000.0,2,1,2,32,-1,-1,-1,-1,-1,-1,1,5937.0,5352.0
230000.0,1,3,1,39,0,0,0,0,-1,-1,0,231427.0,42603.0
50000.0,2,2,2,23,0,0,0,2,0,0,0,183751.0,9491.0
50000.0,1,1,2,26,1,-2,-2,-2,-2,-2,0,0.0,0.0
330000.0,2,2,1,28,0,0,0,0,0,2,0,1409693.0,56722.0
80000.0,2,3,3,52,0,0,0,0,0,0,0,408757.0,15643.0
160000.0,2,1,2,29,0,0,-1,0,0,0,0,437962.0,117555.0
30000.0,1,2,2,28,2,0,0,0,0,0,0,159040.0,9400.0
